index,image_path,markdown
159,/Users/paulobautista/Documents/streamlit/image/81574683.png,"# Sample No. 1078-84

Date: 3/27/84  
84-C-7  
Type of Cigarette NF Control 85  
Batch Size As needed  

Original Request Made By T. Jessup on 2/13/84  
Purpose of Sample Mkt. Research Newport  
Sample Specifications Written By M. Barnes  

| BLEND | CASING | RECASING | FINAL FLAVOR | MENTHOL |
|-------|--------|----------|--------------|---------|
| 1077-84 | 7773 | 7774 | attached | 8098 |

## Cigarettes

| Attribute | Value |
|-----------|-------|
| Maker | MK 9 |
| Length | 84.0mm |
| Filter Length | 21.0mm |
| Circumference | 24.8mm |
| Weight | 96.0 g/100 |
| Paper | E-554 |
| Tip. Paper | 51mm cork- Ecusta |
| | TOD 01042-4 lines perf. |
| Tip. Paper Por. | 426C |
| Glue Roller | MK II 85 |
| Air Dilution | NA |

## Filters

| Attribute | Section A | Section B |
|-----------|-----------|-----------|
| | 21mm | mm |
| Kind | 3.3-35,000y |  |
| | KD-2218 |  |
| Rod Length | 126 mm |  |
| Pressure Drop | 370mm |  |
| Circumference | 24.7mm |  |
| Weight | 81.0 g/100 |  |
| Plast. | 7% Kent |  |
| Plug Wrap | E-626 |  |
| Plug Wrap Por. | 1509C |  |
| Comb. Wrap | |  |
| Comb. Wrap Por. | |  |

## Wrapping

| Item | Value |
|------|-------|
| Labels | white |
| Closures | blue |
| Tear Tape | white |
| Cartons | white |
| Markings | code #746 |

## Responsibility

| Task | Responsibility |
|------|----------------|
| Tobacco Blend | production, Barnes |
| Filter Production | production |
| Making & Packing | Barnes, Fernald |
| Shipping | - |
| Sample Requisition | T. Skinner |
| (Form 02:20:06) | |

## Requirements

| Type | Value |
|------|-------|
| Laboratory | 30 ctns. |
| Other | 1100 pks. |

## Laboratory Analysis:
- Moisture analysis
- Menthol analysis
- Tar & nicotine analysis

## Special Requirements

1. Cigts. to be packed in white labels printed with ""20 Class A. cigts., ATF Auth. #47, sample not for sale, all applicable state taxes paid, and code No. 746.""

2. Cigts. to be inspected, placed in 4 pk. mailers and shipped to Lorillard Stein, Inc., for Mkt. Rsh. Study.

[Signature]
Director, Product Development

8157463"
160,/Users/paulobautista/Documents/streamlit/image/0001239897.png,"# TOP-LINES
NON-MENTHOL PRODUCT TEST

PROJECT # 19.0-264

SUBJECT: 25% Replacement of Propylene Glycol With SORBITOL

SAMPLE: 340 VICEROY/125 Marlboro/125 Winston

CIGARETTES:
- #627/6647 - Current VICEROY 84
- #647/6627 - Current VICEROY 84 except with 25% of the propylene glycol replaced with SORBITOL.

---

## PREFERENCE:

| | VICEROY | Competitive |
|---|---|---|
| (#627/647) Current VICEROY 84 | 47% | 53 % |
| (#647/627) 25% PG with SORBITOL | 53% | 46 % |

## ATTRIBUTES:

| | VICEROY | | Competitive |
|---|---|---|---|
| | Current VICEROY 84 (#627/647) | 25% PG w/SORBITOL (#647/6627) | Current VICEROY 84 (#627/647) | 25% PG w/SORBITOL (#647/627) |
| STRENGTH | +1 | -16* | -13 | -4 |
| HARSHNESS | +6 | -11 | -7 | -7* |
| AFTERTASTE | +20 | +31 | -14 | +26* |

*Statistically Significant"
161,/Users/paulobautista/Documents/streamlit/image/0011856542.png,"# PROJECT INITIATION FORM

| Field | Value |
|-------|-------|
| PROJECT CODE | 80-FF |
| DATE | 1/4/90 |
| PROJECT NAME | BULL DURHAM Full Flavor King Size Cigarettes |
| PROJECT LEADER | J. F. Anders/J. E. Mann |
| WORK REQUESTED BY | Marketing |

## PROJECT OBJECTIVE

Develop 14-mg ""tar"" delivery king size cigarette for generic pricing directed toward young male smokers. Cigarette dimensions - 85 mm x 24.9 mm circumference - 20 mm filter - 24 mm tipping. Offshore tobacco blend with unique flavor formulation. Cork tipping.

## OTHER PERSONNEL ASSIGNED

[Blank]

Approved by
[Signature]

cc: RSS
    RDC
    PHL
    FRC
    DRB
    Records
    Project Leader
    Other Personnel Assigned"
162,/Users/paulobautista/Documents/streamlit/image/0060025670.png,"# TEST ADHESIVE EVALUATION

Supplier: ___________________________________

Adhesive Code: ___________________________________

Application: (tipping, carton end flaps, etc.)

Test Period: ___________________________________

APPROVED [ ]      NOT APPROVED [ ]

If not approved state reasons:

Tester               ___________________
Quality Control      ___________________
Local Purchasing     ___________________
Manager              ___________________

Complete and return to D. R. Brickley, Department of Research
and Development, as soon as possible.

ATX02 0083035"
163,/Users/paulobautista/Documents/streamlit/image/89867723.png,"# MARKETING RESEARCH PROJECT APPROVAL
(To be filled out by Marketing Research Department)

DATE: April 27, 1981

PRODUCT: New Products | PROJECT TITLE: No Slide Stream Smoke Focus Groups | JOB#: 5546/1481

## Research Design (N, Cells, Flexibility, Design, Key Banner Breaks, Methodology, Cities)

Three Groups (1 male/2 female) will be conducted in Ridgewood, N.J. on May 7th to explore the NSS concept/product.

The groups will be comprised of random Reduced Tar smokers. No group will be over represented by brand, type or size of cigarettes.

All smokers will be 18 years and over and smoke 10+ cigarettes per day.

## Key Criteria For Analysis

To determine if the NSS concept/product is viable based upon smokers reactions.

## Research Limitations

Information from this exploratory research is directional only.

| Cost Estimate | $6,816 |
|----------------|--------|
| + - 10% Contingency | yes X   no___ |
| Final Report Inc. | yes X   no___ |

| Research Firm | Ruth Manko Assoc. |
|----------------|-------------------|
| Facility: | Suburban Associates |
| Agency: | D'Arcy/deGarmo |
| Incidence | |

Prepared By: R.A. Rosser

Approved by: [Signature]

Marketing Research Director: [Signature]

Product Manager: [Blank signature line]

Group Product Manager: [Signature]

Length Int. ___________

# Open Ends ___________

# Banners ____________

Topline Oral presentation w/o 5/18

Final Written presentation w/o 5/25

| Moderators fee: | $4,500.00 |
|-----------------|-----------|
| Facility: | 1,500.00 |
| Agency: | 816.00 |

S6867723"
164,/Users/paulobautista/Documents/streamlit/image/0012178355.png,"# SPECIFICATION CHANGE PROPOSAL

## Attachment II

**BRAND**: ELI CUTTER KS
**Domestic**: X **Export**: _____ **Military**: _____ **Contract**: _____

**SPECIFICATION CHANGE NUMBER**: 84-79

### TYPE OF SPECIFICATION CHANGE (Check all that apply)
- [ ] Packaging, Temporary
- [ ] Packaging, Permanent
- [ ] Cigarette Design, Trial
- [ ] Cigarette Design, Permanent
- [ ] Tar Adjustment < 1 mg
- [ ] Tar Adjustment > 1 mg
- [X] New Product
- [ ] Discontinue Product
- [ ] Equivalent Additive
- [ ] Equivalent Packaging Material
- [ ] Equivalent Filter/Paper/Tipping
- [ ] Processing

**Description**: ELI CUTTER KS, for test market, using AMELIA ""B"" Blend (XLF-6808).

*Cost Summary -

**REQUESTED IMPLEMENTATION DATE**: 9/17/84

### COST SUMMARY
| Item | Cost |
|------|------|
| Obsolete Material Cost | |
| Special Equipment/Material Cost | |
| Est. Annual Product Cost Change | |

### ATTACHMENTS (Check if included)
- [ ] Rationale
- [ ] Cost Analysis
- [X] Product Specification List
- [ ] Spec. Change Detail
- [ ] Packaging Art Stat.
- [ ] Casing/Flavoring Formulae
- [X] Processing Detail
- [ ] Blend Formulae
- [ ] Initial Production Requirement

**Prepared By**: D. M. Frank    **Date**: 10/10/84

### ENDORSEMENTS
| Department | Date |
|------------|------|
| CQA | |
| RD&E - Product | |
| RD&E - Process | |
| ELT | |
| Marketing | |

### APPROVAL
| Department | Date |
|------------|------|
| CQA | |
| President | |

101ik

62162677C"
165,/Users/paulobautista/Documents/streamlit/image/91856041_6049.png,"# Newport pleasure!

## SPECIAL EVENT INFORMATION SHEET

### GENERAL INFORMATION:

| Field | Value |
|-------|-------|
| EVENT NAME: | The USO Spring Festival |
| EVENT LOCATION: | 42nd - 57th Street, New York, NY |
| EVENT DATES: | June 3, 1995 |

### HOURS:

| Day | Hours |
|-----|-------|
| MONDAY-FRIDAY: | |
| SATURDAY-SUNDAY: | 11am - 6pm |

### SPECIFICS:

Check applicable box(es):

- [x] # OF BOOTH(S)
- [ ] SIGNAGE
- [ ] SAMPLING & PREMIUMS
- [ ] MUSIC VAN
- [x] PREMIUMS ONLY
- [ ] RACING CAR

### SUPERVISOR INFORMATION:

| Field | Value |
|-------|-------|
| NAME OF ALLWAYS SUPERVISOR: | Jerome Curry |
| PHONE NUMBER: | (201) 923-9208 |
| BEEPER NUMBER: | (201) 688-1780 |

2068"
166,/Users/paulobautista/Documents/streamlit/image/93455715.png,"# COMPETITIVE ACTIVITIES AND PROMOTIONS

REPORTED BY: R. E. Klein, Regional Sales Manager, Cleveland, OH

DATE: 4/7/88

SOURCE OF INFORMATION: Best Cigarette Co., Mentor, OH

MANUFACTURERS: R. J. REYNOLDS AND PHILIP MORRIS

TYPE OF PROMOTION: SEE ATTACHED CORRESPONDENCE REGARDING:
- R. J. REYNOLDS SPRING DIRECT ACCOUNT INCENTIVE PROGRAM
- Philip Morris - SPECIAL PROMOTIONS ON MARLBORO AND CAMBRIDGE CIGARETTES

HOW WIDESPREAD:

OTHER COMMENTS:

cc: Mr. J. R. Ave
    Mr. R. H. Orcutt
    Mr. M. A. Peterson
    Mr. T. H. Mau
    Ms. S. Ridgway
    Mr. J. P. Mastandrea
    Mr. L. Gordon
    Mr. G. R. Telford
    Dr. S. T. Jones
    Mr. C. Toti
    Mr. N. P. Ruffalo

    Mr. T. L. Achey
    Mr. P. J. McCann
    Mr. A. J. Giaccio
    Mr. L. H. Kersh
    Mr. R. G. Ryan
    Mr. P. A. Lawless
    Mr. J. E. Daghlian
    Mr. R. S. Goldbrenner
    Ms. E. R. Harrow
    Ms. S. F. Smith

935715"
167,/Users/paulobautista/Documents/streamlit/image/0011976929.png,"# SPECIAL EVENTS

| Field | Value |
|-------|-------|
| State: | Illinois |
| City/Town: | Dundee |

Type of Event: Beauty Contest

Estimated Attendance: 700    Dates: March 3rd, 4th & 5th,

Name of Event: Mrs. Illinois Beauty Pageant

Contact (Name/Telephone): Ms. Joy Weathers (Sales) 312/426-8000

Audience Concentration: 90% White - 10% Black
Age category 21 yrs. to 45 yrs.

Recommended Brand(s) and Promotional Activity: BARCLAY sampling
2 - 12M cases mixed.
To be placed on tables by B & W Reps.

466603840
/lr/9349"
168,/Users/paulobautista/Documents/streamlit/image/0060007216.png,"# PROJECT INITIATION FORM

| Field | Value |
|-------|-------|
| PROJECT CODE | PMRM |
| DATE | April 10, 1985 |
| PROJECT NAME | PALL MALL Regular Menthol |
| PROJECT LEADER | J. F. Anders |
| WORK REQUESTED BY | R. S. Sprinkle, III |
| PROJECT OBJECTIVE | To develop a nonfilter menthol cigarette delivering 21-24 mg ""tar"" as a menthol companion to PALL MALL Famous Cigarettes. Cigarette dimensions: 84 x 24.9 mm circum-ference. |
| OTHER PERSONNEL ASSIGNED | E. P. Barbee |

Approved by
[Signature]
R. S. Sprinkle, III

cc: RSS
    RDC
    PHL
    PRC
    BBC
    Records
    Project Leader
    Other Personnel Assigned

ATX02 0226607"
169,/Users/paulobautista/Documents/streamlit/image/0001485288.png,"# BROWN & WILLIAMSON TOBACCO CORPORATION
## LOUISVILLE, KENTUCKY 40201

SPECIAL SAMPLE MANUFACTURE ☒
SHIPMENT ☐
TRANSFER ☐
REDUCED TO MATERIAL ☐

Copies to: | Date of Request | 6/25/81
--- | --- | ---
Factory Cost Dept. | Account Number | 22 244 00
Write-up |
Development Center |
Sue Livesay |

### Sample Disposition

| | Quantity, Cartons of 200 each | Tax Status Paid or Free
--- | --- | ---
To Sample Stock | | 
R&D | 20 | Free
M.R. | |

Method of Shipment:

### Cigarette Description

XS 1 mg grooved product using 4.3/37 filter material.

Cigarette code 244131

### Special Instructions & Comments

Completion Date: 6/25/81

Signed: R. D. WINGLER

620745255"
170,/Users/paulobautista/Documents/streamlit/image/0001463282.png,"# MARKETING RESEARCH AUTHORIZATION
(Recommended Proposal Attached)

Date: 4/16/90   No. 6

Description: Y-1 Ultra 100's vs. Winston Ultra 100's

Requested By: W. T. Carpenter   Research Request Attached: Yes x  No ___
                                 Budgeted:                 Yes x  No ___
                                 Original Budgeted Amount      23.3

Competitive Proposals Obtained:

| Supplier     | Cost ($)        | Est. Travel | Total Cost | Cost Per Interview |
|--------------|-----------------|-------------|------------|-------------------|
| Kapuler      | $33,675 +10%est.| $2000       | $35,675    | $84.2             |
| Market Facts | $35,000 +10%est.| $2000       | $37,000    | $87.5             |

PROJECTED:
Internal Init. Date 4/10/90   Summary of MRD Budget     1990
                              Total Area Budget:        370,000.00
Ext. Auth. Date    4/12/90    Current Bal. Available:   199,900.00
Wave(s)
                              This Change:              -35,675.00
                              (From Current Budget)

Field Complete    6/10/90     This Amount               -0-
Wave(s)                       (From Next Year's Budget)

                              New Balance:              164,225.00

Final Report Due  7/9/90
(Supplier Rpt.)               Committed to Date:        205,775.00
Wave(s)                       (Current Year)

                              Project Type   Product Test
                              (Product Test, A&U, etc.)

Sample Size:      400

Recommended Supplier: Kapuler

Reason(s) for Recommendation: Lowest project costs

Submitted By: [signature] P.M. Feeney    Date 5/2/90
Approved By: [signature] L.B. Gravely    Date 5/2/90
Approved By: ________________________    Date ________
Approved By: ________________________    Date ________
Budget Check: [signature] S.A. Howard    Date 5/3/90

Original - Project File
cc: S. Millinger (3)                     Project No. 1990-486
    K. A. Hutchinson/S. A. Howard        Account Name BARCLAY

MRD00006 (revised 3/90)
PF810425

670801704"
171,/Users/paulobautista/Documents/streamlit/image/0030041455.png,"# KOOL & GPC GOLF BAG SURVEY

Section Number: | 2 |
--- | --- |
Section Sales Manager's Name: | Peter Hatch |

Please place the following order for KOOL and/or GPC Golf Bags for my Section:

| Product | Quantity |
|---------|----------|
| KOOL Golf Bags | 5 |
| GPC Golf Bags | 0 |

Send the completed survey to Linda Daniels in Field Supply via fax (502-568-7189) or CC:Mail no later than June 7.

0222A.wk4"
172,/Users/paulobautista/Documents/streamlit/image/87594142_87594144.png,"# CENTER FOR INDOOR AIR RESEARCH

1099 WINTERSON ROAD SUITE 280 LINTHICUM, MD. 21090
(410) 684-3777 FAX (410) 684-3729

## APPLICATION FOR RESEARCH CONTRACT

1. PRINCIPAL INVESTIGATOR: NAME, TITLE, TELEPHONE # AND MAILING ADDRESS:
   (A) Steven R. Kleeberger, Ph.D.     (B) Associate Professor     (C) (410) 955-3515/955-0299
   NAME                                TITLE                       TELEPHONE #/FAX #
   (D) Environmental Health Sciences   (E) Johns Hopkins University, School of Hyg. & Pub. Hlth.
   DEPARTMENT                          INSTITUTION
   (F) 615 North Wolfe Street, Baltimore, Maryland                 (G) 21205
   MAILING ADDRESS                                                 STATE/ZIP

2. PROJECT TITLE: Mechanisms of Chronic Ozone Exposure: Role of Inflammation

3. KEY WORDS: PLEASE PROVIDE THREE (3) KEY WORDS WHICH WILL BE USED AS REFERENCE HEADINGS: Ozone, Inflammation, Mast Cell

4. INSTITUTION: NAME AND ADDRESS OF INSTITUTION RESPONSIBLE AND ACCOUNTABLE FOR DISPOSITION OF FUNDS AWARDED ON THE BASIS OF THIS APPLICATION.
   (A) Johns Hopkins University   (B) 615 North Wolfe Street
   INSTITUTION                    STREET ADDRESS
   (C) Baltimore                  (D) Maryland   21205
   CITY                           STATE/ZIP

5. LOCATION: LIST LOCATION WHERE RESEARCH WILL BE CONDUCTED IF OTHER THAN INSTITUTION IDENTIFIED IN #4 ABOVE.
   (A)
   (B)

6. INCLUSIVE DATES AND TOTAL COSTS OF THIS SPECIFIC PROJECT RELATED TO EACH 12 MONTH PERIOD IF MORE THAN ONE YEAR IS REQUIRED. (ROUND OFF BUDGET FIGURES TO NEAREST WHOLE DOLLAR, ITEM 12D). IT MUST BE UNDERSTOOD THAT AWARDS FOR 2ND AND 3RD PERIODS ARE DEPENDENT ON CENTER APPROVAL OF CONTINUATION APPLICATION.

   | Period | Inclusive Date | Total Cost |
   |--------|----------------|------------|
   | (A) 1ST 12 MONTH PERIOD | 01/01/94 THRU 12/31/94 | $ 210,910 |
   | (B) 2ND 12 MONTH PERIOD IF REQUIRED | 01/01/95 THRU 12/31/95 | $ 212,481 |
   | (C) 3RD 12 MONTH PERIOD IF REQUIRED | 01/01/96 THRU 12/31/96 | $ 220,416 |

7. INSTITUTIONAL OFFICIAL: NAME, TITLE AND TELEPHONE NUMBER OF INDIVIDUAL AUTHORIZED TO SIGN FOR THE INSTITUTION IDENTIFIED IN #4 ABOVE. IT IS UNDERSTOOD THAT THE OFFICER, BY SIGNING FOR THE CONTRACT, HAS READ AND FOUND ACCEPTABLE THE CENTER'S MANAGEMENT OF RESEARCH CONTRACTS AND CONTRACT ADMINISTRATION POLICY.

   (A) Alan M. Goldberg, Ph.D.   (B) Assoc. Dean/Dir Research
   NAME                          TITLE
   (C) (410) 955-3253            (D) [Signature]                   (E) 5/26/93
   TELEPHONE                     SIGNATURE OF INSTITUTIONAL OFFICER DATE

8. PRELIMINARY STUDIES*
9. EXPERIMENTAL PLAN*
   (A) DESIGN
   (B) METHODS
   (C) ANALYSIS OF DATA
   (D) INTERPRETATION OF RESULTS
   (E) TIMETABLE FOR THE INVESTIGATION
   (F) LITERATURE CITED

10. AVAILABLE FACILITIES AND RESOURCES.
11. OTHER SUPPORT

* SPECIFIC INSTRUCTIONS: A) PREPARE TITLE PAGES ON 8 1/2"" X 11"" WHITE PAPER AND LABEL EACH SHEET WITH NAME OF THE PRINCIPAL INVESTIGATOR IN THE UPPER RIGHT CORNER AND PAGE NUMBER AT THE BOTTOM. CONSECUTIVELY NUMBER EACH ADDENDUM BEGINNING WITH PAGE 5. DO NOT INSERT PAGES BETWEEN PAGES 1 AND 6, E.G., 2A, 2B, ETC. B) SUBMIT 9 "
173,/Users/paulobautista/Documents/streamlit/image/71202511.png,"# MARKETING RESEARCH AUTHORIZATION (DOMESTIC)

(Recommended Proposal Attached)

| No. | 1998-18D |
|---|---|
| Date: | 2/26/98 |
| Description: | KOOL Natural Lights Packaging - Round I |
| Requested by: | Nick Wilkerson |

| Research Req. Attached: | Yes | X | No |  |
|---|---|---|---|---|
| Budgeted: | Yes | X | No |  |
| Original Budgeted Amount: |  |  |  |  |

Competitive Proposals Obtained:

| Supplier | Cost ($) | Est. Travel | Total Cost | Cost per Interview |
|---|---|---|---|---|
| Rabid Research | $55,500 | 3,000 | 58,500 |  |

Projected External Authorization Date: 2/26/98

Field Complete Wave(s): w/o 3/23/98

Final Supplier Report Due Wave(s): w/o 4/6/98

Project Type (Product Test, A&U, etc.): Qualitative

| Total Authorized Project Amount | $ 58,500 |
|---|---|
| To Be Deducted From 1998 Budget | $58,500 |
| To Be Deducted From 1999 Budget | $ |

Sample Size: 12 groups
Recommended Supplier: Rabid Research
Reason(s) for Recommendation: Rabid was selected due to the critical timing of the project and the lack of availability of other suppliers.

| Submitted By: | Analyst | Date: | 3/11/98 |
|---|---|---|---|
| Approved By: | Mgr. Trade & Consumer Research (to $100,000) | Date: | 3/11/98 |
| Approved By: | Director Research Development (to $250,000) | Date: |  |
| Approved By: | Director Market Research (to $250,000) | Date: |  |
| Approved By: | Senior VP Marketing (to $1,000,000) | Date: |  |

Project No.: 1998-18D
Acct. Name:

Original: Project File
CC: MaDonna Silker

220076948
PRODUCED FROM B&W WEB SITE"
174,/Users/paulobautista/Documents/streamlit/image/92327794.png,"# Lorillard

TOBACCO COMPANY 2525 E. Market Street, P.O. Box 21688, Greensboro, North Carolina 27420-1688

## VIA FACSIMILE

(919) 378-1001

| TO:   | Ron Goldbrenner                |
|-------|-------------------------------|
| FROM: | Becky Hayden                  |
| DATE: | July 22, 1993                 |

NUMBER OF PAGES (INCLUDING COVER SHEET): 8

OUR FAX NUMBER IS: (919) 373-6917

IF YOU DO NOT RECEIVE ANY OF THE PAGES,
PLEASE CALL __________________ AT THE GREENSBORO BRANCH AS
AT (919)__________________ SOON AS POSSIBLE.

THANK YOU."
175,/Users/paulobautista/Documents/streamlit/image/0060136394.png,"# Batten, Barton, Durstine & Osborn

INCORPORATED

## CHANGE IN RADIO SCHEDULE

| Field | Value |
|-------|-------|
| CLIENT | THE AMERICAN TOBACCO COMPANY (LUCKY STRIKE) |
| PROGRAM | 1/2 HOUR PROGRAMS |
| STATIONS | WHAS LOUISVILLE, KENTUCKY |
| AGENCY CONTRACT #1032 | |

ENTIRE SCHEDULE CANCELLED LAST BROADCAST SATURDAY APRIL 13, 1957

REVISED CONTRACT TERMS:

| Item | Amount |
|------|--------|
| 24 @ $150.00 TIME | |
| 24 @ $125.00 NET TALENT | |
| TOTAL: | $6,600.00 |

SIGNED: HOPE MARTINEZ        DATE: APRIL 1, 1957

Form No. BA 395

---

*Additional notes:*

- Document is labeled ""RS"" and ""R8#39"" in the top left corner
- ""WHAS 11/3/56 10/26/57"" is written in the top right corner
- There are several names crossed out at the top left of the document:
  - H. M. BOGGIANO
  - FRANK TOWERS
  - GEN'L ACCT. DEPT.
  - ART FRIESEN
  - MURIEL KAMNIT
  - KYLE MAURA (2)
- ""HOPE MARTINEZ"" is not crossed out
- There's a handwritten notation ""ok 3074/2"" in the bottom left"
176,/Users/paulobautista/Documents/streamlit/image/91814768_91814769.png,"# ""CORRECTED FORM""

## The Commonwealth of Massachusetts

### OFFICE OF CAMPAIGN AND POLITICAL FINANCE

#### REPORT OF CORPORATE TREASURER

Form CPF 22
(formerly CPF 10)

File with: Director,
Office of Campaign & Political Finance
One Ashburton Place, Boston, MA 02108

*Please Print or Type, except Signatures.*

1. Name of Treasurer: M. Alfred Peterson; Assistant Treasurer: Peter J. Marzullo
2. Name of Corporation: Lorillard Tobacco Company
3. Address of Corporation: One Park Avenue
   New York, NY 10016-5895

4. Question No. 1 relating to Tobacco Excise Tax Increase
   (Describe question briefly)

submitted to the voters on November 3, 1992 of the Massachusetts ballot.
(Election Date) (Name of City/Town or State)*

\* Note: If this expenditure is made to influence a local ballot question, a copy of this form should be filed with the city or town clerk or election commission.

*Fill in Dates:* Reporting Period Beginning October 16, 19 92 and Ending November 5, 1992

I certify that this report is a true statement of the amount or value of every gift, payment, expenditure or contribution or promise to give, pay, expend or contribute, together with the date, purpose, and full name and address of the person to whom it was made. I make this report in accordance with the requirements of Mass. General Laws, Chapter 55, Section 22, as amended.

Signed under the penalties of perjury.

[Signature]
Assistant Treasurer
March 30, 1993
Date

### EXPENDITURES OR DISBURSEMENTS

| Date Paid | To Whom Paid (Alphabetical Listing Mandatory) | Address | Purpose | Amount or Value** |
|-----------|-----------------------------------------------|---------|---------|-------------------|
| 10/26/92 | Committee Against Unfair Taxes | P.O. Box 5979, Boston, MA 02114 | Oppose Tax Increase | 28,482.00 |
| 10/30/92 | Committee Against Unfair Taxes | P.O. Box 5979, Boston, MA 02114 | Oppose Tax Increase | 19,603.00 |

Total Expenditures or Disbursements on This Report: 48,085.00
Total Expenditures or Disbursements Previously Reported: 508,789.00
Total Expenditures or Disbursements to Date: 556,874.00

\*\* In-kind contributions should be included here.
Attach additional pages if necessary.

(REPORTING REQUIREMENTS CONTINUED ON REVERSE SIDE)"
177,/Users/paulobautista/Documents/streamlit/image/89368010.png,"# RA/QA FORM 9

## FINAL REPORT AMENDMENT

Study Name: Acute Toxicity of Reference Cigarette Smoke after Inhalation in Mice.

Study Number: I-1725.001

Initiation Date: 25 March 1982

Date of Final Report (Review Completed Date): 27 April 1982

Part of Final Report to be Amended (Exact location): The attached is an addition to the I-1725.001 Final Report

Reason for the Amendment: Survival after repeated doses over a 14 day period may not be accurately predicted from survival after a single day's exposure.

Amendment (Attach additional sheets as necessary): The report of the results of A 14 Day Repeated Dose Assay for Reference Cigarette Smoke in Mice (I-1725.001-M1) is attached.

DATE: 6/3/82

STUDY DIRECTOR: [Signature]

| APPROVALS | ACCEPT/REJECT (as per 58.185 (c)) |
|:--- | :--- |
| 03 June 1982 | Accept [Signature] QUALITY ASSURANCE ASSOC. |
| 3 June 1982 | Accept [Signature] DIRECTOR OF RESEARCH |
| 3 June 1982 | Accept [Signature] DIRECTOR OF RA/QA |

Received by REGULATORY AFFAIRS: 3 June 82 [Signature] REGULATORY AFFAIRS"
178,/Users/paulobautista/Documents/streamlit/image/92314414.png,"# LOEWS/LORILLARD PUBLIC AFFAIRS COMMITTEE CONTRIBUTION IDENTITY CARD

ANDREW TISCH
SS#: 074-38-3042
PAYROLL#: 700

COMPLETE EITHER A OR B BELOW:

A. I hereby authorize, until further notice, a voluntary contribution by salary deduction to the Loews/Lorillard Public Affairs Committee (LOPAC) of the following amount per pay period:

   $1.00 ________
   $4.00 ________

   $2.00 ________
   OTHER $20.00
   (please specify)

B. Enclosed is a check or money order in the amount of $__________ as a contribution to LOPAC.

My contribution is voluntary. I am aware of my right to refuse to contribute without reprisal of any kind. I am aware of the political purpose of LOPAC. I am aware that a copy of the report of LOPAC is filed with the Federal Election Commission and is available for purchase. I am aware that the guidelines above as to the amount of contribution are only suggestions. I am aware that my contribution counts against my individual contribution limit. I am an American citizen or I have been admitted to permanent U.S. residence.

THE FOLLOWING INFORMATION MUST BE FURNISHED:

1. Full Name: Andrew H. Tisch
               (Print or type)

2. Residence Address: 26 East 63rd Street, New York, N. Y. 10021
                      (include state and zip code)

3. Business Address: One Park Avenue, New York, N. Y. 10016

4. Occupation: Chairman/CEO - Lorillard Tobacco Company
               (Job title or position)

[Signature]                     [Date]
(Signature)                     (Date)

Return this form in the envelope provided."
179,/Users/paulobautista/Documents/streamlit/image/92657311_7313.png,"# HARLEY DAVIDSON 100'S CIGARETTES PROGRESS REPORT

**TO:** R. B. SPELL  
**FROM:** S. J. Farnham  
**SUBJECT:** HARLEY DAVIDSON 100'S CIGARETTES PROGRESS REPORT  

**SUBMISSION DATE:**
- OCT 3 [ ]
- OCT 31 [ ]
- DEC 26 [ ]
- JAN 23, 1995 [X]

**DISTRIBUTION:** EFFECTIVENESS OF PRE-SELL (REPORT ON OCT 3 ONLY).

**DIRECT ACCOUNT AND CHAIN VOIDS (USE X TO INDICATE A VOID):**

| ACCOUNT | NO. STORES | LTS. 100'S |
|---------|------------|------------|
| NONE    |            |            |

**% OF DISTRIBUTION ACHIEVED IN RETAIL OUTLETS:**
- 9.0 % CLASSIFIED CALLS
- 2 % ANNUAL CALLS

**PROMOTIONAL IMPACT:**

**$.50 OFF PACK:** Excellent movement when couponed. Without coupons, movement slows dramatically.

**SALES FORCE 20'S:** Excellent - but quickly depleted.

**$5.00 OFF CARTON:** Excellent. Continues to drive all carton business.

1 of 2"
